location_id,latitude,longitude,dist_road_m,dist_hospital_m,flood_risk
37,22.634999999999962,88.3,20.674640539433323,1737.1073552589353,0.0
38,22.63999999999996,88.3,91.06823366050403,2290.605464675026,0.0
39,22.64499999999996,88.3,9.009512919217858,2844.1418208470723,0.0
40,22.64999999999996,88.3,10.562539718899565,3176.903678456494,0.0
41,22.65499999999996,88.3,189.95517159163703,3451.963021049306,0.0
42,22.659999999999958,88.3,101.37407379880996,3078.6724143505016,0.0
43,22.664999999999957,88.3,275.1909057788067,2669.3410940522153,0.0
44,22.669999999999956,88.3,24.007108134366067,2320.662568483822,0.0
45,22.45,88.30499999999999,15.288671981052973,621.9109353699191,0.0
46,22.455,88.30499999999999,4.984253838558058,78.53660776953592,0.0
47,22.459999999999997,88.30499999999999,11.833365213213622,257.3947727583394,0.0
48,22.464999999999996,88.30499999999999,11.697858502681498,579.283336582546,0.0
49,22.469999999999995,88.30499999999999,8.866098656970617,374.43055358398914,0.0
50,22.474999999999994,88.30499999999999,22.85325313135695,346.22558059268374,0.0
51,22.479999999999993,88.30499999999999,38.922113922471866,816.9459140728759,0.0
52,22.484999999999992,88.30499999999999,47.44747622070038,1343.1296467704267,0.0
53,22.48999999999999,88.30499999999999,26.852389548193,931.3710818341683,0.0
54,22.49499999999999,88.30499999999999,7.054775242116783,737.4443232497443,0.0
55,22.49999999999999,88.30499999999999,9.412700886190615,912.7510459007825,0.0
56,22.50499999999999,88.30499999999999,2.1308489213752577,699.4480091583084,0.0
57,22.509999999999987,88.30499999999999,11.745285324854946,146.11596196652033,0.0
58,22.514999999999986,88.30499999999999,19.773657922079725,407.9107141533161,0.0
59,22.519999999999985,88.30499999999999,47.21434228381641,961.4325030133625,0.0
60,22.524999999999984,88.30499999999999,4.327866330143297,1515.0032696939872,0.0
61,22.529999999999983,88.30499999999999,49.989065837476815,1860.567612594853,0.0
62,22.534999999999982,88.30499999999999,89.4908263040487,1339.2434299198812,0.0
63,22.53999999999998,88.30499999999999,12.02734528090181,859.2770707374074,0.0
64,22.54499999999998,88.30499999999999,28.407480218091443,544.1188401282583,0.0
65,22.54999999999998,88.30499999999999,322.1599269753543,683.1535409533868,0.0
66,22.55499999999998,88.30499999999999,1.667700746836737,596.0610013307779,0.0
67,22.559999999999977,88.30499999999999,3.436179742278502,113.93613364770094,0.0
68,22.564999999999976,88.30499999999999,80.60496256636058,403.5479155140806,0.0
69,22.569999999999975,88.30499999999999,13.822443539950212,830.9744541656644,0.0
70,22.574999999999974,88.30499999999999,29.138223929778523,392.82704155592603,0.0
71,22.579999999999973,88.30499999999999,5.229213912170112,480.6615086609292,0.0
72,22.584999999999972,88.30499999999999,21.064627524365196,180.41345791786262,0.0
73,22.58999999999997,88.30499999999999,17.927386654291208,484.8681319669981,0.0
74,22.59499999999997,88.30499999999999,1.667266677652091,1024.9761438189482,0.0
75,22.59999999999997,88.30499999999999,59.590402925499596,1574.4799459500368,0.0
76,22.60499999999997,88.30499999999999,85.05570136371463,1654.9611518870183,0.0
77,22.609999999999967,88.30499999999999,13.687104971891037,1136.0516864769186,0.0
78,22.614999999999966,88.30499999999999,46.73449342584245,674.731554921763,0.0
79,22.619999999999965,88.30499999999999,47.51460739304861,482.54040231712145,0.0
80,22.624999999999964,88.30499999999999,117.05871077442177,789.5329351093937,0.0
81,22.629999999999963,88.30499999999999,28.53755907960356,1275.46651622855,0.0
82,22.634999999999962,88.30499999999999,143.99138764679915,1800.8898053093226,0.0
83,22.63999999999996,88.30499999999999,40.43024259930613,2339.344169255669,0.0
84,22.64499999999996,88.30499999999999,37.75282994076239,2490.111831274784,0.0
85,22.64999999999996,88.30499999999999,10.425846241773131,2722.3415225882395,0.0
86,22.65499999999996,88.30499999999999,159.93363355439075,3038.8444064044606,0.0
87,22.659999999999958,88.30499999999999,162.5793624024559,3416.277788925352,0.0
88,22.664999999999957,88.30499999999999,70.71280477640467,3060.776289118945,0.0
89,22.669999999999956,88.30499999999999,62.5929251363512,2761.9486056025958,0.0
90,22.45,88.30999999999999,0.033096634505632584,832.9266783504529,0.0
91,22.455,88.30999999999999,19.208591766782057,503.60958200553506,0.0
92,22.459999999999997,88.30999999999999,20.887540987361074,429.8692730095942,0.0
93,22.464999999999996,88.30999999999999,19.881716459058985,131.25460422134984,0.0
94,22.469999999999995,88.30999999999999,14.477415600961491,407.3516770085967,0.0
95,22.474999999999994,88.30999999999999,1.1651873225284195,292.9186305432617,0.0
96,22.479999999999993,88.30999999999999,17.184605113865636,786.5004255146445,0.0
97,22.484999999999992,88.30999999999999,29.921502360887544,1144.5750535764394,0.0
98,22.48999999999999,88.30999999999999,28.798760340009895,611.165317271258,0.0
99,22.49499999999999,88.30999999999999,18.34689020171853,223.41056941421408,0.0
100,22.49999999999999,88.30999999999999,3.7116837548986323,582.4267128701978,0.0
